Company,Week,Demographic,Book,Units Sold,Revenue,Profit
Waterstones,13,Older Adult (56+),Offspring,169,1605.5,674.31
Waterstones,13,Older Adult (56+),Red,136,1292.0,542.64
Waterstones,13,Older Adult (56+),The Lost,123,1168.5,490.77
Waterstones,13,Older Adult (56+),Ladies Night,42,399.0,167.57999999999998
Waterstones,13,Older Adult (56+),Joyride,119,1130.5,474.81
Waterstones,13,Older Adult (56+),Stranglehold,154,1463.0,614.4599999999999
Waterstones,14,Teen (13-19),The Girl Next Door,176,1672.0,702.24
Waterstones,14,Teen (13-19),Off Season,77,731.5,307.22999999999996
Waterstones,14,Teen (13-19),Offspring,138,1311.0,550.62
Waterstones,14,Teen (13-19),Red,145,1377.5,578.55
Waterstones,14,Teen (13-19),The Lost,122,1159.0,486.78
Waterstones,14,Teen (13-19),Ladies Night,125,1187.5,498.75
Waterstones,14,Teen (13-19),Joyride,161,1529.5,642.39
Waterstones,14,Teen (13-19),Stranglehold,97,921.5,387.03
Waterstones,14,Young Adult (20-35),The Girl Next Door,165,1567.5,658.35
Waterstones,14,Young Adult (20-35),Off Season,118,1121.0,470.82
Waterstones,14,Young Adult (20-35),Offspring,178,1691.0,710.22
Waterstones,14,Young Adult (20-35),Red,151,1434.5,602.49
Waterstones,14,Young Adult (20-35),The Lost,65,617.5,259.34999999999997
Waterstones,14,Young Adult (20-35),Ladies Night,22,209.0,87.78
Waterstones,14,Young Adult (20-35),Joyride,143,1358.5,570.5699999999999
Waterstones,14,Young Adult (20-35),Stranglehold,191,1814.5,762.0899999999999
Waterstones,14,Adult (36-55),The Girl Next Door,169,1605.5,674.31
Waterstones,14,Adult (36-55),Off Season,36,342.0,143.64
Waterstones,14,Adult (36-55),Offspring,55,522.5,219.45
Waterstones,14,Adult (36-55),Red,192,1824.0,766.0799999999999
Waterstones,14,Adult (36-55),The Lost,48,456.0,191.51999999999998
Waterstones,14,Adult (36-55),Ladies Night,43,408.5,171.57
Waterstones,14,Adult (36-55),Joyride,107,1016.5,426.93
Waterstones,14,Adult (36-55),Stranglehold,20,190.0,79.8
Waterstones,14,Older Adult (56+),The Girl Next Door,79,750.5,315.21
Waterstones,14,Older Adult (56+),Off Season,116,1102.0,462.84
Waterstones,14,Older Adult (56+),Offspring,120,1140.0,478.79999999999995
Waterstones,14,Older Adult (56+),Red,138,1311.0,550.62
Waterstones,14,Older Adult (56+),The Lost,182,1729.0,726.18
Waterstones,14,Older Adult (56+),Ladies Night,196,1862.0,782.04
Waterstones,14,Older Adult (56+),Joyride,112,1064.0,446.88
Waterstones,14,Older Adult (56+),Stranglehold,185,1757.5,738.15
Waterstones,15,Teen (13-19),The Girl Next Door,112,1064.0,446.88
Waterstones,15,Teen (13-19),Off Season,180,1710.0,718.1999999999999
Waterstones,15,Teen (13-19),Offspring,70,665.0,279.3
Waterstones,15,Teen (13-19),Red,89,845.5,355.11
Waterstones,15,Teen (13-19),The Lost,191,1814.5,762.0899999999999
Waterstones,15,Teen (13-19),Ladies Night,109,1035.5,434.90999999999997
Waterstones,15,Teen (13-19),Joyride,45,427.5,179.54999999999998
Waterstones,15,Teen (13-19),Stranglehold,97,921.5,387.03
Waterstones,15,Young Adult (20-35),The Girl Next Door,152,1444.0,606.48
Waterstones,15,Young Adult (20-35),Off Season,101,959.5,402.99
Waterstones,15,Young Adult (20-35),Offspring,63,598.5,251.37
Waterstones,15,Young Adult (20-35),Red,56,532.0,223.44
Waterstones,15,Young Adult (20-35),The Lost,45,427.5,179.54999999999998
Waterstones,15,Young Adult (20-35),Ladies Night,171,1624.5,682.29
Waterstones,15,Young Adult (20-35),Joyride,74,703.0,295.26
Waterstones,15,Young Adult (20-35),Stranglehold,38,361.0,151.62
Waterstones,15,Adult (36-55),The Girl Next Door,112,1064.0,446.88
Waterstones,15,Adult (36-55),Off Season,192,1824.0,766.0799999999999
Waterstones,15,Adult (36-55),Offspring,34,323.0,135.66
Waterstones,15,Adult (36-55),Red,156,1482.0,622.4399999999999
Waterstones,15,Adult (36-55),The Lost,114,1083.0,454.85999999999996
Waterstones,15,Adult (36-55),Ladies Night,65,617.5,259.34999999999997
Waterstones,15,Adult (36-55),Joyride,80,760.0,319.2
Waterstones,15,Adult (36-55),Stranglehold,199,1890.5,794.01
Waterstones,15,Older Adult (56+),The Girl Next Door,84,798.0,335.15999999999997
Waterstones,15,Older Adult (56+),Off Season,143,1358.5,570.5699999999999
Waterstones,15,Older Adult (56+),Offspring,132,1254.0,526.68
Waterstones,15,Older Adult (56+),Red,111,1054.5,442.89
Waterstones,15,Older Adult (56+),The Lost,108,1026.0,430.91999999999996
Waterstones,15,Older Adult (56+),Ladies Night,32,304.0,127.67999999999999
Waterstones,15,Older Adult (56+),Joyride,29,275.5,115.71
Waterstones,15,Older Adult (56+),Stranglehold,183,1738.5,730.17
Waterstones,16,Teen (13-19),The Girl Next Door,177,1681.5,706.23
Waterstones,16,Teen (13-19),Off Season,173,1643.5,690.27
Waterstones,16,Teen (13-19),Offspring,172,1634.0,686.28
Waterstones,16,Teen (13-19),Red,115,1092.5,458.84999999999997
Waterstones,16,Teen (13-19),The Lost,137,1301.5,546.63
Waterstones,16,Teen (13-19),Ladies Night,57,541.5,227.42999999999998
Waterstones,16,Teen (13-19),Joyride,35,332.5,139.65
Waterstones,16,Teen (13-19),Stranglehold,171,1624.5,682.29
Waterstones,16,Young Adult (20-35),The Girl Next Door,165,1567.5,658.35
Waterstones,16,Young Adult (20-35),Off Season,86,817.0,343.14
Waterstones,16,Young Adult (20-35),Offspring,32,304.0,127.67999999999999
Waterstones,16,Young Adult (20-35),Red,97,921.5,387.03
Waterstones,16,Young Adult (20-35),The Lost,108,1026.0,430.91999999999996
Waterstones,16,Young Adult (20-35),Ladies Night,144,1368.0,574.56
Waterstones,16,Young Adult (20-35),Joyride,51,484.5,203.48999999999998
Waterstones,16,Young Adult (20-35),Stranglehold,96,912.0,383.03999999999996
Waterstones,16,Adult (36-55),The Girl Next Door,40,380.0,159.6
Waterstones,16,Adult (36-55),Off Season,56,532.0,223.44
Waterstones,16,Adult (36-55),Offspring,95,902.5,379.05
Waterstones,16,Adult (36-55),Red,91,864.5,363.09
Waterstones,16,Adult (36-55),The Lost,44,418.0,175.56
Waterstones,16,Adult (36-55),Ladies Night,183,1738.5,730.17
Waterstones,16,Adult (36-55),Joyride,80,760.0,319.2
Waterstones,16,Adult (36-55),Stranglehold,42,399.0,167.57999999999998
Waterstones,16,Older Adult (56+),The Girl Next Door,86,817.0,343.14
Waterstones,16,Older Adult (56+),Off Season,131,1244.5,522.6899999999999
Waterstones,16,Older Adult (56+),Offspring,144,1368.0,574.56
Waterstones,16,Older Adult (56+),Red,126,1197.0,502.74
Waterstones,16,Older Adult (56+),The Lost,43,408.5,171.57
Waterstones,16,Older Adult (56+),Ladies Night,27,256.5,107.72999999999999
Waterstones,16,Older Adult (56+),Joyride,65,617.5,259.34999999999997
Waterstones,16,Older Adult (56+),Stranglehold,104,988.0,414.96
Waterstones,17,Teen (13-19),The Girl Next Door,191,1814.5,762.0899999999999
Waterstones,17,Teen (13-19),Off Season,92,874.0,367.08
Waterstones,17,Teen (13-19),Offspring,193,1833.5,770.0699999999999
Waterstones,17,Teen (13-19),Red,58,551.0,231.42
Waterstones,17,Teen (13-19),The Lost,193,1833.5,770.0699999999999
Waterstones,17,Teen (13-19),Ladies Night,168,1596.0,670.3199999999999
Waterstones,17,Teen (13-19),Joyride,146,1387.0,582.54
Waterstones,17,Teen (13-19),Stranglehold,76,722.0,303.24
Waterstones,17,Young Adult (20-35),The Girl Next Door,140,1330.0,558.6
Waterstones,17,Young Adult (20-35),Off Season,46,437.0,183.54
Waterstones,17,Young Adult (20-35),Offspring,27,256.5,107.72999999999999
Waterstones,17,Young Adult (20-35),Red,34,323.0,135.66
Waterstones,17,Young Adult (20-35),The Lost,62,589.0,247.38
Waterstones,17,Young Adult (20-35),Ladies Night,112,1064.0,446.88
Waterstones,17,Young Adult (20-35),Joyride,166,1577.0,662.34
Waterstones,17,Young Adult (20-35),Stranglehold,110,1045.0,438.9
Waterstones,17,Adult (36-55),The Girl Next Door,198,1881.0,790.02
Waterstones,17,Adult (36-55),Off Season,37,351.5,147.63
Waterstones,17,Adult (36-55),Offspring,84,798.0,335.15999999999997
Waterstones,17,Adult (36-55),Red,122,1159.0,486.78
Waterstones,17,Adult (36-55),The Lost,113,1073.5,450.87
Waterstones,17,Adult (36-55),Ladies Night,106,1007.0,422.94
Waterstones,17,Adult (36-55),Joyride,199,1890.5,794.01
Waterstones,17,Adult (36-55),Stranglehold,131,1244.5,522.6899999999999
Waterstones,17,Older Adult (56+),The Girl Next Door,56,532.0,223.44
Waterstones,17,Older Adult (56+),Off Season,63,598.5,251.37
Waterstones,17,Older Adult (56+),Offspring,135,1282.5,538.65
Waterstones,17,Older Adult (56+),Red,137,1301.5,546.63
Waterstones,17,Older Adult (56+),The Lost,143,1358.5,570.5699999999999
Waterstones,17,Older Adult (56+),Ladies Night,117,1111.5,466.83
Waterstones,17,Older Adult (56+),Joyride,192,1824.0,766.0799999999999
Waterstones,17,Older Adult (56+),Stranglehold,112,1064.0,446.88
Waterstones,18,Teen (13-19),The Girl Next Door,179,1700.5,714.2099999999999
Waterstones,18,Teen (13-19),Off Season,29,275.5,115.71
Waterstones,18,Teen (13-19),Offspring,73,693.5,291.27
Waterstones,18,Teen (13-19),Red,181,1719.5,722.1899999999999
Waterstones,18,Teen (13-19),The Lost,141,1339.5,562.59
Waterstones,18,Teen (13-19),Ladies Night,187,1776.5,746.13
Waterstones,18,Teen (13-19),Joyride,100,950.0,399.0
Waterstones,18,Teen (13-19),Stranglehold,199,1890.5,794.01
Waterstones,18,Young Adult (20-35),The Girl Next Door,116,1102.0,462.84
Waterstones,18,Young Adult (20-35),Off Season,80,760.0,319.2
Waterstones,18,Young Adult (20-35),Offspring,101,959.5,402.99
Waterstones,18,Young Adult (20-35),Red,160,1520.0,638.4
Waterstones,18,Young Adult (20-35),The Lost,192,1824.0,766.0799999999999
Waterstones,18,Young Adult (20-35),Ladies Night,131,1244.5,522.6899999999999
Waterstones,18,Young Adult (20-35),Joyride,152,1444.0,606.48
Waterstones,18,Young Adult (20-35),Stranglehold,113,1073.5,450.87
Waterstones,18,Adult (36-55),The Girl Next Door,131,1244.5,522.6899999999999
Waterstones,18,Adult (36-55),Off Season,73,693.5,291.27
Waterstones,18,Adult (36-55),Offspring,198,1881.0,790.02
Waterstones,18,Adult (36-55),Red,54,513.0,215.45999999999998
Waterstones,18,Adult (36-55),The Lost,41,389.5,163.59
Waterstones,18,Adult (36-55),Ladies Night,151,1434.5,602.49
Waterstones,18,Adult (36-55),Joyride,186,1767.0,742.14
Waterstones,18,Adult (36-55),Stranglehold,138,1311.0,550.62
Waterstones,18,Older Adult (56+),The Girl Next Door,28,266.0,111.72
Waterstones,18,Older Adult (56+),Off Season,170,1615.0,678.3
Waterstones,18,Older Adult (56+),Offspring,34,323.0,135.66
Waterstones,18,Older Adult (56+),Red,121,1149.5,482.78999999999996
Waterstones,18,Older Adult (56+),The Lost,57,541.5,227.42999999999998
Waterstones,18,Older Adult (56+),Ladies Night,190,1805.0,758.1
Waterstones,18,Older Adult (56+),Joyride,27,256.5,107.72999999999999
Waterstones,18,Older Adult (56+),Stranglehold,37,351.5,147.63
Waterstones,19,Teen (13-19),The Girl Next Door,78,741.0,311.21999999999997
Waterstones,19,Teen (13-19),Off Season,103,978.5,410.96999999999997
Waterstones,19,Teen (13-19),Offspring,81,769.5,323.19
Waterstones,19,Teen (13-19),Red,99,940.5,395.01
Waterstones,19,Teen (13-19),The Lost,77,731.5,307.22999999999996
Waterstones,19,Teen (13-19),Ladies Night,56,532.0,223.44
Waterstones,19,Teen (13-19),Joyride,56,532.0,223.44
Waterstones,19,Teen (13-19),Stranglehold,26,247.0,103.74
Waterstones,19,Young Adult (20-35),The Girl Next Door,186,1767.0,742.14
Waterstones,19,Young Adult (20-35),Off Season,34,323.0,135.66
Waterstones,19,Young Adult (20-35),Offspring,106,1007.0,422.94
Waterstones,19,Young Adult (20-35),Red,123,1168.5,490.77
Waterstones,19,Young Adult (20-35),The Lost,39,370.5,155.60999999999999
Waterstones,19,Young Adult (20-35),Ladies Night,118,1121.0,470.82
Waterstones,19,Young Adult (20-35),Joyride,185,1757.5,738.15
Waterstones,19,Young Adult (20-35),Stranglehold,48,456.0,191.51999999999998
Waterstones,19,Adult (36-55),The Girl Next Door,174,1653.0,694.26
Waterstones,19,Adult (36-55),Off Season,159,1510.5,634.41
Waterstones,19,Adult (36-55),Offspring,120,1140.0,478.79999999999995
Waterstones,19,Adult (36-55),Red,91,864.5,363.09
Waterstones,19,Adult (36-55),The Lost,64,608.0,255.35999999999999
Waterstones,19,Adult (36-55),Ladies Night,98,931.0,391.02
Waterstones,19,Adult (36-55),Joyride,55,522.5,219.45
Waterstones,19,Adult (36-55),Stranglehold,170,1615.0,678.3
Waterstones,19,Older Adult (56+),The Girl Next Door,109,1035.5,434.90999999999997
Waterstones,19,Older Adult (56+),Off Season,123,1168.5,490.77
Waterstones,19,Older Adult (56+),Offspring,56,532.0,223.44
Waterstones,19,Older Adult (56+),Red,165,1567.5,658.35
Waterstones,19,Older Adult (56+),The Lost,174,1653.0,694.26
Waterstones,19,Older Adult (56+),Ladies Night,107,1016.5,426.93
Waterstones,19,Older Adult (56+),Joyride,199,1890.5,794.01
Waterstones,19,Older Adult (56+),Stranglehold,137,1301.5,546.63
Waterstones,20,Teen (13-19),The Girl Next Door,77,731.5,307.22999999999996
Waterstones,20,Teen (13-19),Off Season,138,1311.0,550.62
Waterstones,20,Teen (13-19),Offspring,139,1320.5,554.61
Waterstones,20,Teen (13-19),Red,131,1244.5,522.6899999999999
Waterstones,20,Teen (13-19),The Lost,71,674.5,283.28999999999996
Waterstones,20,Teen (13-19),Ladies Night,149,1415.5,594.51
Waterstones,20,Teen (13-19),Joyride,88,836.0,351.12
Waterstones,20,Teen (13-19),Stranglehold,59,560.5,235.41
Waterstones,20,Young Adult (20-35),The Girl Next Door,111,1054.5,442.89
Waterstones,20,Young Adult (20-35),Off Season,42,399.0,167.57999999999998
Waterstones,20,Young Adult (20-35),Offspring,126,1197.0,502.74
Waterstones,20,Young Adult (20-35),Red,34,323.0,135.66
Waterstones,20,Young Adult (20-35),The Lost,146,1387.0,582.54
Waterstones,20,Young Adult (20-35),Ladies Night,85,807.5,339.15
Waterstones,20,Young Adult (20-35),Joyride,83,788.5,331.17
Waterstones,20,Young Adult (20-35),Stranglehold,156,1482.0,622.4399999999999
Waterstones,20,Adult (36-55),The Girl Next Door,138,1311.0,550.62
Waterstones,20,Adult (36-55),Off Season,64,608.0,255.35999999999999
Waterstones,20,Adult (36-55),Offspring,61,579.5,243.39
Waterstones,20,Adult (36-55),Red,176,1672.0,702.24
Waterstones,20,Adult (36-55),The Lost,171,1624.5,682.29
Waterstones,20,Adult (36-55),Ladies Night,182,1729.0,726.18
Waterstones,20,Adult (36-55),Joyride,48,456.0,191.51999999999998
Waterstones,20,Adult (36-55),Stranglehold,182,1729.0,726.18
Waterstones,20,Older Adult (56+),The Girl Next Door,78,741.0,311.21999999999997
Waterstones,20,Older Adult (56+),Off Season,193,1833.5,770.0699999999999
Waterstones,20,Older Adult (56+),Offspring,170,1615.0,678.3
Waterstones,20,Older Adult (56+),Red,142,1349.0,566.5799999999999
Waterstones,20,Older Adult (56+),The Lost,23,218.5,91.77
Waterstones,20,Older Adult (56+),Ladies Night,99,940.5,395.01
Waterstones,20,Older Adult (56+),Joyride,58,551.0,231.42
Waterstones,20,Older Adult (56+),Stranglehold,184,1748.0,734.16
Waterstones,21,Teen (13-19),The Girl Next Door,164,1558.0,654.36
Waterstones,21,Teen (13-19),Off Season,134,1273.0,534.66
Waterstones,21,Teen (13-19),Offspring,139,1320.5,554.61
Waterstones,21,Teen (13-19),Red,91,864.5,363.09
Waterstones,21,Teen (13-19),The Lost,134,1273.0,534.66
Waterstones,21,Teen (13-19),Ladies Night,153,1453.5,610.47
Waterstones,21,Teen (13-19),Joyride,124,1178.0,494.76
Waterstones,21,Teen (13-19),Stranglehold,113,1073.5,450.87
Waterstones,21,Young Adult (20-35),The Girl Next Door,138,1311.0,550.62
Waterstones,21,Young Adult (20-35),Off Season,121,1149.5,482.78999999999996
Waterstones,21,Young Adult (20-35),Offspring,115,1092.5,458.84999999999997
Waterstones,21,Young Adult (20-35),Red,77,731.5,307.22999999999996
Waterstones,21,Young Adult (20-35),The Lost,102,969.0,406.97999999999996
Waterstones,21,Young Adult (20-35),Ladies Night,172,1634.0,686.28
Waterstones,21,Young Adult (20-35),Joyride,46,437.0,183.54
Waterstones,21,Young Adult (20-35),Stranglehold,180,1710.0,718.1999999999999
Waterstones,21,Adult (36-55),The Girl Next Door,86,817.0,343.14
Waterstones,21,Adult (36-55),Off Season,73,693.5,291.27
Waterstones,21,Adult (36-55),Offspring,22,209.0,87.78
Waterstones,21,Adult (36-55),Red,143,1358.5,570.5699999999999
Waterstones,21,Adult (36-55),The Lost,149,1415.5,594.51
Waterstones,21,Adult (36-55),Ladies Night,178,1691.0,710.22
Waterstones,21,Adult (36-55),Joyride,173,1643.5,690.27
Waterstones,21,Adult (36-55),Stranglehold,83,788.5,331.17
Waterstones,21,Older Adult (56+),The Girl Next Door,151,1434.5,602.49
Waterstones,21,Older Adult (56+),Off Season,182,1729.0,726.18
Waterstones,21,Older Adult (56+),Offspring,150,1425.0,598.5
Waterstones,21,Older Adult (56+),Red,57,541.5,227.42999999999998
Waterstones,21,Older Adult (56+),The Lost,76,722.0,303.24
Waterstones,21,Older Adult (56+),Ladies Night,59,560.5,235.41
Waterstones,21,Older Adult (56+),Joyride,72,684.0,287.28
Waterstones,21,Older Adult (56+),Stranglehold,119,1130.5,474.81
Waterstones,22,Teen (13-19),The Girl Next Door,80,760.0,319.2
Waterstones,22,Teen (13-19),Off Season,82,779.0,327.18
Waterstones,22,Teen (13-19),Offspring,147,1396.5,586.53
Waterstones,22,Teen (13-19),Red,187,1776.5,746.13
Waterstones,22,Teen (13-19),The Lost,96,912.0,383.03999999999996
Waterstones,22,Teen (13-19),Ladies Night,103,978.5,410.96999999999997
Waterstones,22,Teen (13-19),Joyride,104,988.0,414.96
Waterstones,22,Teen (13-19),Stranglehold,55,522.5,219.45
Waterstones,22,Young Adult (20-35),The Girl Next Door,190,1805.0,758.1
Waterstones,22,Young Adult (20-35),Off Season,59,560.5,235.41
Waterstones,22,Young Adult (20-35),Offspring,189,1795.5,754.11
Waterstones,22,Young Adult (20-35),Red,84,798.0,335.15999999999997
Waterstones,22,Young Adult (20-35),The Lost,70,665.0,279.3
Waterstones,22,Young Adult (20-35),Ladies Night,190,1805.0,758.1
Waterstones,22,Young Adult (20-35),Joyride,51,484.5,203.48999999999998
Waterstones,22,Young Adult (20-35),Stranglehold,104,988.0,414.96
Waterstones,22,Adult (36-55),The Girl Next Door,149,1415.5,594.51
Waterstones,22,Adult (36-55),Off Season,181,1719.5,722.1899999999999
Waterstones,22,Adult (36-55),Offspring,126,1197.0,502.74
Waterstones,22,Adult (36-55),Red,140,1330.0,558.6
Waterstones,22,Adult (36-55),The Lost,196,1862.0,782.04
Waterstones,22,Adult (36-55),Ladies Night,147,1396.5,586.53
Waterstones,22,Adult (36-55),Joyride,80,760.0,319.2
Waterstones,22,Adult (36-55),Stranglehold,135,1282.5,538.65
Waterstones,22,Older Adult (56+),The Girl Next Door,175,1662.5,698.25
Waterstones,22,Older Adult (56+),Off Season,152,1444.0,606.48
Waterstones,22,Older Adult (56+),Offspring,171,1624.5,682.29
Waterstones,22,Older Adult (56+),Red,77,731.5,307.22999999999996
Waterstones,22,Older Adult (56+),The Lost,64,608.0,255.35999999999999
Waterstones,22,Older Adult (56+),Ladies Night,73,693.5,291.27
Waterstones,22,Older Adult (56+),Joyride,148,1406.0,590.52
Waterstones,22,Older Adult (56+),Stranglehold,152,1444.0,606.48
Waterstones,23,Teen (13-19),The Girl Next Door,172,1634.0,686.28
Waterstones,23,Teen (13-19),Off Season,90,855.0,359.09999999999997
Waterstones,23,Teen (13-19),Offspring,45,427.5,179.54999999999998
Waterstones,23,Teen (13-19),Red,196,1862.0,782.04
Waterstones,23,Teen (13-19),The Lost,121,1149.5,482.78999999999996
Waterstones,23,Teen (13-19),Ladies Night,47,446.5,187.53
Waterstones,23,Teen (13-19),Joyride,34,323.0,135.66
Waterstones,23,Teen (13-19),Stranglehold,104,988.0,414.96
Waterstones,23,Young Adult (20-35),The Girl Next Door,120,1140.0,478.79999999999995
Waterstones,23,Young Adult (20-35),Off Season,109,1035.5,434.90999999999997
Waterstones,23,Young Adult (20-35),Offspring,82,779.0,327.18
Waterstones,23,Young Adult (20-35),Red,187,1776.5,746.13
Waterstones,23,Young Adult (20-35),The Lost,31,294.5,123.69
Waterstones,23,Young Adult (20-35),Ladies Night,74,703.0,295.26
Waterstones,23,Young Adult (20-35),Joyride,61,579.5,243.39
Waterstones,23,Young Adult (20-35),Stranglehold,71,674.5,283.28999999999996
Waterstones,23,Adult (36-55),The Girl Next Door,109,1035.5,434.90999999999997
Waterstones,23,Adult (36-55),Off Season,170,1615.0,678.3
Waterstones,23,Adult (36-55),Offspring,75,712.5,299.25
Waterstones,23,Adult (36-55),Red,155,1472.5,618.4499999999999
Waterstones,23,Adult (36-55),The Lost,88,836.0,351.12
Waterstones,23,Adult (36-55),Ladies Night,104,988.0,414.96
Waterstones,23,Adult (36-55),Joyride,65,617.5,259.34999999999997
Waterstones,23,Adult (36-55),Stranglehold,145,1377.5,578.55
Waterstones,23,Older Adult (56+),The Girl Next Door,128,1216.0,510.71999999999997
